"name","gender","ethnicity","quality","call","city","jobs","experience","honors","volunteer","military","holes","school","email","computer","special","college","minimum","equal","wanted","requirements","reqexp","reqcomm","reqeduc","reqcomp","reqorg","industry"
"Anne","female","cauc","low",FALSE,"chicago",3,23,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Keisha","female","afam","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Kristen","female","cauc","high",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Lakisha","female","afam","high",FALSE,"chicago",3,4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Allison","female","cauc","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Ebony","female","afam","high",FALSE,"chicago",3,5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Keisha","female","afam","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Kristen","female","cauc","low",FALSE,"chicago",3,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"some",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Lakisha","female","afam","low",FALSE,"chicago",2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"some",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Meredith","female","cauc","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Allison","female","cauc","low",FALSE,"chicago",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Kristen","female","cauc","high",FALSE,"chicago",4,8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"5",FALSE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Lakisha","female","afam","low",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Lakisha","female","afam","high",FALSE,"chicago",4,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"5",FALSE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tanisha","female","afam","high",TRUE,"chicago",1,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"supervisor",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"trade"
"Todd","male","cauc","high",TRUE,"chicago",2,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"some",FALSE,"supervisor",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"trade"
"Aisha","female","afam","high",FALSE,"chicago",3,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"none",TRUE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Anne","female","cauc","high",FALSE,"chicago",3,8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"8",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Jill","female","cauc","low",FALSE,"chicago",4,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"8",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Latoya","female","afam","high",FALSE,"chicago",3,9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"8",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Neil","male","cauc","high",FALSE,"chicago",3,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"none",TRUE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Tamika","female","afam","low",FALSE,"chicago",3,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"8",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Anne","female","cauc","high",FALSE,"chicago",4,8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Geoffrey","male","cauc","high",FALSE,"chicago",3,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"2",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Latoya","female","afam","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Rasheed","male","afam","high",FALSE,"chicago",3,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"2",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Aisha","female","afam","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"3",TRUE,"supervisor",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"manufacturing"
"Allison","female","cauc","high",FALSE,"chicago",3,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"3",TRUE,"supervisor",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"manufacturing"
"Carrie","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"3",TRUE,"supervisor",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"manufacturing"
"Ebony","female","afam","low",FALSE,"chicago",2,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"2",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Kenya","female","afam","high",FALSE,"chicago",3,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"3",TRUE,"supervisor",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"manufacturing"
"Kristen","female","cauc","low",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"2",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Jermaine","male","afam","low",FALSE,"chicago",3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Laurie","female","cauc","low",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Allison","female","cauc","low",FALSE,"chicago",3,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"5",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Kristen","female","cauc","high",FALSE,"chicago",3,9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"5",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Lakisha","female","afam","low",FALSE,"chicago",2,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"5",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Latonya","female","afam","high",FALSE,"chicago",4,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"5",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Brad","male","cauc","low",FALSE,"chicago",5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Leroy","male","afam","low",FALSE,"chicago",3,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Emily","female","cauc","high",FALSE,"chicago",2,12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Latonya","female","afam","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Latoya","female","afam","high",FALSE,"chicago",3,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Laurie","female","cauc","low",FALSE,"chicago",4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Aisha","female","afam","high",FALSE,"chicago",3,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"none",FALSE,"retail sales",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Allison","female","cauc","low",FALSE,"chicago",5,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Ebony","female","afam","high",FALSE,"chicago",5,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Jermaine","male","afam","low",FALSE,"chicago",2,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"retail sales",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Kristen","female","cauc","low",FALSE,"chicago",3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"retail sales",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"chicago",2,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Laurie","female","cauc","high",FALSE,"chicago",4,21,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Laurie","female","cauc","high",FALSE,"chicago",3,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"retail sales",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"chicago",4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Brendan","male","cauc","high",TRUE,"chicago",5,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"none",TRUE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Kareem","male","afam","high",FALSE,"chicago",5,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"none",TRUE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Keisha","female","afam","high",FALSE,"chicago",2,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Matthew","male","cauc","low",TRUE,"chicago",2,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",TRUE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Meredith","female","cauc","high",FALSE,"chicago",3,6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Tanisha","female","afam","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Tanisha","female","afam","low",TRUE,"chicago",3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",TRUE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Aisha","female","afam","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Allison","female","cauc","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Allison","female","cauc","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Anne","female","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Brendan","male","cauc","low",FALSE,"boston",3,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Brett","male","cauc","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Brett","male","cauc","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"manufacturing"
"Brett","male","cauc","high",FALSE,"boston",2,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Ebony","female","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Geoffrey","male","cauc","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Jay","male","cauc","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Jill","female","cauc","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Keisha","female","afam","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Keisha","female","afam","high",FALSE,"boston",4,10,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Kenya","female","afam","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Kenya","female","afam","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Lakisha","female","afam","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"manufacturing"
"Latoya","female","afam","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Latoya","female","afam","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Laurie","female","cauc","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Matthew","male","cauc","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"manufacturing"
"Rasheed","male","afam","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Sarah","female","cauc","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Sarah","female","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tamika","female","afam","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Tanisha","female","afam","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"3",TRUE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"manufacturing"
"Tanisha","female","afam","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tremayne","male","afam","low",FALSE,"boston",3,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Lakisha","female","afam","high",TRUE,"chicago",4,8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"5",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Meredith","female","cauc","high",TRUE,"chicago",4,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"5",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"chicago",4,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Latonya","female","afam","high",FALSE,"chicago",3,9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Sarah","female","cauc","high",FALSE,"chicago",3,12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tamika","female","afam","low",FALSE,"chicago",4,15,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Jill","female","cauc","high",FALSE,"chicago",3,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Keisha","female","afam","low",FALSE,"chicago",4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Lakisha","female","afam","high",FALSE,"chicago",3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Meredith","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Jill","female","cauc","high",TRUE,"chicago",3,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"business/personal services"
"Keisha","female","afam","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"business/personal services"
"Lakisha","female","afam","high",FALSE,"chicago",3,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"business/personal services"
"Meredith","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"business/personal services"
"Carrie","female","cauc","low",FALSE,"chicago",3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Greg","male","cauc","high",FALSE,"chicago",3,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Kenya","female","afam","low",FALSE,"chicago",3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Tremayne","male","afam","high",FALSE,"chicago",3,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Kenya","female","afam","low",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Neil","male","cauc","low",FALSE,"chicago",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Emily","female","cauc","high",FALSE,"chicago",5,11,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Jill","female","cauc","low",FALSE,"chicago",2,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"chicago",1,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tanisha","female","afam","high",FALSE,"chicago",3,10,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Ebony","female","afam","low",FALSE,"chicago",3,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"unknown"
